X,Y,OBJECTID,GMID,ENGLISH_CATEGORY,ENGLISH_NAME,ENGLISH_ADDRESS,中文類別,設施名稱,中文地址,District,地區,Sub_District,分區,Opening_Hours,開放時間,Telephone,聯絡電話,Fax_Number,傳真號碼,Email_Address,電郵地址,Website,網頁,Last_collection_time,最後接收箱時間,Remarks,備註,Latitude,Longitude,Building_CSUID,Northing,Easting,ChineseCategory
114.16969,22.31825,466,79W2qVI9T0,Street Posting Boxes,Street Posting Box No. 452,"Bank Center, 636 Nathan Road, Mong Kok / Nelson Street.",郵筒,編號452郵箱,旺角彌敦道636號銀行中心／奶路臣街,YAU TSIM MONG,油尖旺區,MONG KOK,旺角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,N.A.,N.A.,22.31825,114.16969,,819917,835528,
114.1706,22.31456,467,aFjTadTBTD,Street Posting Boxes,Street Posting Box No. 451,"560 Nathan Road / Hamilton Street, Mongkok.",郵筒,編號451郵箱,旺角彌敦道560 號∕咸美頓街,YAU TSIM MONG,油尖旺區,MONG KOK,旺角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,N.A.,N.A.,22.31456,114.1706,,819508,835622,
114.20888,22.3238,468,MSD4GsHWZ8,Street Posting Boxes,Street Posting Box No. 443,"17 Wang Chiu Road, Kowloon Bay.",郵筒,編號443郵箱,九龍灣宏照道17號,KWUN TONG,觀塘區,KOWLOON BAY,九龍灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:00,N.A.,N.A.,22.3238,114.20888,,820532,839565,
114.239420000000109,22.31307,469,CKyA6ixX3J,Street Posting Boxes,Street Posting Box No. 442,"Hing Tin Estate, Lin Tak Road. Choi Tin House",郵筒,編號442郵箱,藍田 連德道 興田邨 彩田樓,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,N.A.,N.A.,22.31307,114.23942,,819344,842712,
114.17234,22.30553,470,Pr5jVC36ff,Street Posting Boxes,Street Posting Box No. 437,"10, Jordan Road / Tak Hing Street, Yau Ma Tei.",郵筒,編號437郵箱,油麻地佐敦道10號 / 德興街,YAU TSIM MONG,油尖旺區,YAU MA TEI,油麻地,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,N.A.,N.A.,22.30553,114.17234,,818508,835801,
114.23763,22.29654,471,aCIEYwIwZd,Street Posting Boxes,Street Posting Box No. 436,"Cha Kwo Ling Road, outside Fire Station.",郵筒,編號436郵箱,茶果嶺道消防局外,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:00,N.A.,N.A.,22.29654,114.23763,,817514,842529,
114.20096,22.34111,472,2Wy55XcCsE,Street Posting Boxes,Street Posting Box No. 433,"Lung Poon St. outside MTR Diamond Hill Station, near Exit A1",郵筒,編號433郵箱,龍蟠街近鑽石山港鐵站A1入口,WONG TAI SIN,黃大仙區,WONG TAI SIN,黃大仙,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,N.A.,N.A.,22.34111,114.20096,,822448,838749,
114.16932,22.29597,473,YjU63m88Zu,Street Posting Boxes,Street Posting Box No. 432,"Opposite to Ocean Center, Canton Road, Tsim Sha Tsui.",郵筒,編號432郵箱,尖沙咀廣東道海洋中心對面,YAU TSIM MONG,油尖旺區,TSIM SHA TSUI,尖沙咀,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:30,N.A.,N.A.,22.29597,114.16932,,817450,835490,
114.20684,22.32888,474,SB4HQ6KPCh,Street Posting Boxes,Street Posting Box No. 425,Kai Yan Street / Richland Garden.,郵筒,編號425郵箱,九龍灣麗晶花園啟仁街休憩處正門側,KWUN TONG,觀塘區,KOWLOON BAY,九龍灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:00,N.A.,N.A.,22.32888,114.20684,,821094,839355,
114.20564,22.32663,475,nPQmsShNn3,Street Posting Boxes,Street Posting Box No. 423,"Skyline Tower, Kai Wah Street, Kowloon Bay.",郵筒,編號423郵箱,啟華街 / 宏天廣場,KWUN TONG,觀塘區,KOWLOON BAY,九龍灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 4:00,N.A.,N.A.,22.32663,114.20564,,820845,839232,
114.227180000000104,22.31981,476,YVxOwxHjyd,Street Posting Boxes,Street Posting Box No. 409,"Cheung Wo Court, Hip Wo Street / Hiu Kwong Street.",郵筒,編號409郵箱,觀塘協和街祥和苑,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:30 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 3:30<br>星期六: 下午 4:30,N.A.,N.A.,22.31981,114.22718,,820090,841451,
114.16938,22.29732,477,3HZkBbBC7Y,Street Posting Boxes,Street Posting Box No. 407,"Silvercord, Canton Road/ Hai Phong Road.",郵筒,編號407郵箱,海防道∕廣東道新港中心,YAU TSIM MONG,油尖旺區,TSIM SHA TSUI,尖沙咀,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:30,N.A.,N.A.,22.29732,114.16938,3549617599T20050810,817599,835496,
114.19286000000011,22.34539,478,i3N6H5p79u,Street Posting Boxes,Street Posting Box No. 404,"Chuk Yuen North Estate Bus Terminus, Chuk Yuen Road.",郵筒,編號404郵箱,竹園北邨巴士總站,WONG TAI SIN,黃大仙區,CHUK YUEN,竹園,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 2:00 p.m.,星期一至五: 下午 2:00<br>星期六: 下午 2:00,N.A.,N.A.,22.34539,114.19286,,822922,837915,
114.21478,22.33366,479,lckv0cmVD5,Street Posting Boxes,Street Posting Box No. 393,"Choi Wan Estate, Mini-bus Stop, Clear Water Bay Road.",郵筒,編號393郵箱,牛池灣清水灣道彩雲邨小巴站,WONG TAI SIN,黃大仙區,CHOI WAN,彩雲,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 2:00 p.m.,星期一至五: 下午 2:00<br>星期六: 下午 2:00,N.A.,N.A.,22.33366,114.21478,,821624,840173,
114.20321,22.33134,480,PC9514LUai,Street Posting Boxes,Street Posting Box No. 390,Outside Ching Long Shopping Center Kai Ching Estate,郵筒,編號390郵箱,啟晴邨晴朗商場外,KOWLOON CITY,九龍城區,KAI TAK,啟德,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:30 p.m.<br>Sat: 12:30 p.m.,星期一至五: 下午 12:30<br>星期六: 下午 12:30,N.A.,N.A.,22.33134,114.20321,,821366,838981,
114.135180000000105,22.3396,481,F5BVoliGRr,Street Posting Boxes,Street Posting Box No. 382,Ching Lai Court / Lai King Hill Road Bus Stop.,郵筒,編號382郵箱,荔景山道清麗苑出口,SHAM SHUI PO,深水埗區,LAI CHI KOK,荔枝角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 10:30 a.m.,星期一至五: 下午 3:00<br>星期六: 上午 10:30,N.A.,N.A.,22.3396,114.13518,,822282,831973,
114.17633,22.33722,482,uZ0tS7Ek9o,Street Posting Boxes,Street Posting Box No. 380,"Outside MTR Kowloon Tong Station ,Entrance F,Kent Road near True Light Lane.",郵筒,編號380郵箱,"港鐵九龍塘站外,F出口,根德道近真光里",KOWLOON CITY,九龍城區,KOWLOON TONG,九龍塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:00 noon.<br>Sat: 12:00 noon.,星期一至五: 正午 12:00<br>星期六: 正午 12:00,N.A.,N.A.,22.33722,114.17633,,822017,836212,
114.16936,22.29606,483,028o8Gj8AO,Street Posting Boxes,Street Posting Box No. 379,"Canton Road opposite to Ocean Center, Tsim Sha Tsui.",郵筒,編號379郵箱,尖沙咀廣東道海洋中心對面,YAU TSIM MONG,油尖旺區,TSIM SHA TSUI,尖沙咀,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat 4:30 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:30,N.A.,N.A.,22.29606,114.16936,,817459,835494,
114.1785,22.30119,484,jWANjotzjZ,Street Posting Boxes,Street Posting Box No. 376,"Harbour Crystal Center, Granville Road / Science Museum Road.",郵筒,編號376郵箱,尖東科學館道∕100 號加連威老道港晶中心,YAU TSIM MONG,油尖旺區,TSIM SHA TSUI,尖沙咀,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 3:00,N.A.,N.A.,22.30119,114.1785,,818027,836435,
114.17745,22.29773,485,r4ZfpcNRnW,Street Posting Boxes,Street Posting Box No. 354,"Tsim Sha Tsui Center, Mody Road, Tsim Sha Tsui.",郵筒,編號354郵箱,尖東麼地道尖沙咀中心,YAU TSIM MONG,油尖旺區,TSIM SHA TSUI,尖沙咀,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 3:00,N.A.,N.A.,22.29773,114.17745,,817644,836327,
114.16969,22.31834,486,vdXi2RCAmJ,Street Posting Boxes,Street Posting Box No. 352,"Bank Center, 636 Nathan Road, Mong Kok/ Nelson Street.",郵筒,編號352郵箱,旺角彌敦道636號銀行中心／奶路臣街,YAU TSIM MONG,油尖旺區,MONG KOK,旺角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,N.A.,N.A.,22.31834,114.16969,,819927,835528,
114.22941,22.31609,487,0wMd9bNItw,Street Posting Boxes,Street Posting Box No. 351,"Tsui To House Tsui Ping Estate Bus Terminus,Tsui Ping Road",郵筒,編號351郵箱,翠屏道翠屏邨翠桃樓巴士總站,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 4:00,N.A.,N.A.,22.31609,114.22941,,819678,841681,
114.22715,22.3133,488,Jm9zkVdVFn,Street Posting Boxes,Street Posting Box No. 347,"Yuet Wah Street / 2, Tin Heung Street.",郵筒,編號347郵箱,觀塘月華街∕天香街近地利亞中學,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:30 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 3:30<br>星期六: 下午 4:30,N.A.,N.A.,22.3133,114.22715,,819369,841448,
114.187,22.3062,489,Pa6jjbwOtU,Street Posting Boxes,Street Posting Box No. 328,99 Dock Street / Bulkeley Street.,郵筒,編號328郵箱,船澳街99號∕寶其利街,KOWLOON CITY,九龍城區,HUNG HOM,紅磡,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,N.A.,N.A.,22.3062,114.187,,818582,837311,
114.22253,22.31848,490,sywCcI5klH,Street Posting Boxes,Street Posting Box No. 318,"Baptist Church, Kung Lok Road / Hong Ning Road",郵筒,編號318郵箱,牛頭角功樂道浸信會/康寧道,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 4:00,N.A.,N.A.,22.31848,114.22253,,819943,840972,
114.21792,22.31443,491,Rml6JEcWaV,Street Posting Boxes,Street Posting Box No. 312,46 Lai Yip Street / Wai Yip Street.,郵筒,編號312郵箱,觀塘勵業街46號∕偉業街,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:00,N.A.,N.A.,22.31443,114.21792,,819494,840497,
114.18197,22.30278,492,h4yMxAn5Tm,Street Posting Boxes,Street Posting Box No. 311,"MTR, Hung Hom Station Concourse.",郵筒,編號311郵箱,港鐵紅磡車站大堂,KOWLOON CITY,九龍城區,HUNG HOM,紅磡,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,N.A.,N.A.,22.30278,114.18197,,818204,836793,
114.1927,22.34178,493,0rZmQmev2v,Street Posting Boxes,Street Posting Box No. 310,"Lung Cheung Road , Lung Cheung Centre, outside MTR Wong Tai Sin Station Exit B1",郵筒,編號310郵箱,龍翔道 / 龍翔中心近港鐵黄大仙站B1出口,WONG TAI SIN,黃大仙區,WONG TAI SIN,黃大仙,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 4:00<br>星期六: 下午 4:00,N.A.,N.A.,22.34178,114.1927,,822522,837898,
114.20966,22.32956,494,kTZb1CDV69,Street Posting Boxes,Street Posting Box No. 308,Kai Ning House / Kai Yip Estate.,郵筒,編號308郵箱,九龍灣啟業邨啟寧樓,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 4:00,N.A.,N.A.,22.32956,114.20966,,821170,839646,
114.1779,22.314,495,R1oZUHuLvw,Street Posting Boxes,Street Posting Box No. 306,"2 Hau Man Street / Chung Hau Street, Chun Man Court.",郵筒,編號306郵箱,何文田孝民街2號∕忠孝街俊民苑,KOWLOON CITY,九龍城區,HO MAN TIN,何文田,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,N.A.,N.A.,22.314,114.1779,,819446,836374,
114.17669,22.31479,496,lTmfOQ1vJi,Street Posting Boxes,Street Posting Box No. 302,15-16 Ho Man Tin Hill Road.,郵筒,編號302郵箱,何文田山道15-16號,KOWLOON CITY,九龍城區,HO MAN TIN,何文田,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,N.A.,N.A.,22.31479,114.17669,,819534,836249,
114.20328,22.34709,497,F7zT4VUMTp,Street Posting Boxes,Street Posting Box No. 300,"Yuk Wah Street,Tsz Wan Shan Bus Terminus/ Tsz Wan Shan Road",郵筒,編號300郵箱,毓華街/慈雲山巴士總站／慈雲山道,WONG TAI SIN,黃大仙區,TSZ WAN,慈雲,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:30 p.m.<br>Sat: 3:30 p.m.,星期一至五: 下午 3:30<br>星期六: 下午 3:30,N.A.,N.A.,22.34709,114.20328,,823111,838988,
114.1828,22.33522,498,EEJ5PfMFda,Street Posting Boxes,Street Posting Box No. 298,"HK Baptist U., 5 Baptist University Road",郵筒,編號298郵箱,浸會大學宿舍近偉倫樓 / 浸會大學道5號,KOWLOON CITY,九龍城區,KOWLOON TONG,九龍塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 11:00 a.m.<br>Sat: 11:00 a.m.,星期一至五: 上午 11:00<br>星期六: 上午 11:00,N.A.,N.A.,22.33522,114.1828,,821796,836878,
114.17653,22.32298,499,b9ep8Qm6he,Street Posting Boxes,Street Posting Box No. 289,55 Kadoorie Avenue / Braga Circuit.,郵筒,編號289郵箱,旺角嘉道理道55號∕布力架街,KOWLOON CITY,九龍城區,MONG KOK,旺角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 10:00 a.m.<br>Sat: 10:00 a.m.,星期一至五: 上午 10:00<br>星期六: 上午 10:00,N.A.,N.A.,22.32298,114.17653,,820441,836233,
114.197810000000118,22.34487,500,nOQfR19OKn,Street Posting Boxes,Street Posting Box No. 288,32-34 Sheung Fung Street / Kam Fung Street.,郵筒,編號288郵箱,鳳凰村雙鳳街32-34號∕金鳳街,WONG TAI SIN,黃大仙區,FUNG WONG,鳳凰,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:30 p.m.<br>Sat: 3:30 p.m,星期一至五: 下午 3:30<br>星期六: 下午 3:30,N.A.,N.A.,22.34487,114.19781,,822865,838425,
114.17572,22.34334,501,TeJQyRe0Zv,Street Posting Boxes,Street Posting Box No. 284,"33, Ede Road / 55, Beacon Hill Road.",郵筒,編號284郵箱,九龍塘義德道33號∕筆架山道55號,KOWLOON CITY,九龍城區,KOWLOON TONG,九龍塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 11:30 a.m.<br>Sat: 11:30 a.m.,星期一至五: 上午 11:30<br>星期六: 上午 11:30,N.A.,N.A.,22.34334,114.17572,,822695,836149,
114.16186,22.32098,502,70QdvlhK5D,Street Posting Boxes,Street Posting Box No. 283,"91 Tai Kok Tsui Road, Li Tak Street.",郵筒,編號283郵箱,大角咀道91號∕利得街,YAU TSIM MONG,油尖旺區,MONG KOK,旺角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 3:00,N.A.,N.A.,22.32098,114.16186,,820219,834721,
114.1929,22.33297,503,ZiJ8FnLTyD,Street Posting Boxes,Street Posting Box No. 278,"Tung Lung Road, Tung Tau Estate.",郵筒,編號278郵箱,東頭邨 東隆道街市小巴站,WONG TAI SIN,黃大仙區,TUNG TAU,東頭,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat:3:00 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 3:00,N.A.,N.A.,22.33297,114.1929,,821547,837919,
114.18213,22.34018,504,BzbXq4TSGM,Street Posting Boxes,Street Posting Box No. 277,"1 B , Broadcast Drive.",郵筒,編號277郵箱,九龍塘廣播道1B號 (百樂園對面),KOWLOON CITY,九龍城區,KOWLOON TONG,九龍塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 11:00 a.m.<br>Sat: 11:00 a.m.,星期一至五:上午 11:00<br>星期六: 上午 11:00,N.A.,N.A.,22.34018,114.18213,,822345,836809,
114.21468,22.32187,505,4yccuHxhEk,Street Posting Boxes,Street Posting Box No. 268,"main entrance of Lower Ngau Tau Kok Estate, Kwun Tong Road",郵筒,編號268郵箱,觀塘道牛頭角下邨入口,KWUN TONG,觀塘區,NGAU TAU KOK,牛頭角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,N.A.,N.A.,22.32187,114.21468,,820318,840163,
114.22837,22.30699,506,WzsA5SCxQc,Street Posting Boxes,Street Posting Box No. 247,"Laguna Plaza, Laguna City, Cha Kwo Ling Road.",郵筒,編號247郵箱,觀塘茶果嶺道麗港城商場門口,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:30 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 3:30<br>星期六: 下午 4:30,N.A.,N.A.,22.30699,114.22837,,818671,841574,
114.23437,22.30863,507,hcfNq7rbdo,Street Posting Boxes,Street Posting Box No. 239,"Lam Tin Kai Tin Road, near Kai Tin Shopping Centre..",郵筒,編號239郵箱,藍田啟田道近啟田商場,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 5:00 p.m.<br>Sat: 3:30 p.m.,星期一至五: 下午 5:00<br>星期六: 下午 3:30,N.A.,N.A.,22.30863,114.23437,,818853,842192,
114.22723,22.30244,508,0taUO0h0kX,Street Posting Boxes,Street Posting Box No. 234,193 Cha Kwo Ling Road,郵筒,編號234郵箱,茶果嶺道193號,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 4:30,N.A.,N.A.,22.30244,114.22723,,818167,841457,
114.190200000000118,22.30127,509,vjSBVWC9uM,Street Posting Boxes,Street Posting Box No. 226,Hung Hom Ferry Pier.,郵筒,編號226郵箱,紅磡小輪碼頭,KOWLOON CITY,九龍城區,HUNG HOM,紅磡,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 2:00 p.m.,星期一至五: 下午 2:00<br>星期六: 下午 2:00,N.A.,N.A.,22.30127,114.1902,,818036,837641,
114.19048,22.31107,510,lRGFWcGvHs,Street Posting Boxes,Street Posting Box No. 218,Guardforce Center / Hung Hom Road.,郵筒,編號218郵箱,紅磡道衛安中心,KOWLOON CITY,九龍城區,HUNG HOM,紅磡,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 4:30,N.A.,N.A.,22.31107,114.19048,,819122,837670,
114.18049,22.3302,511,Cb8nbAGWbK,Street Posting Boxes,Street Posting Box No. 216,"18-24, Lancashire Road / Oxford Road, Kowloon Tong.",郵筒,編號216郵箱,九龍塘蘭開夏道18-24號∕牛津道,KOWLOON CITY,九龍城區,KOWLOON TONG,九龍塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 11:00 a.m.<br>Sat: 11:00 a.m.,星期一至五: 上午 11:00<br>星期六: 上午 11:00,N.A.,N.A.,22.3302,114.18049,,821240,836641,
114.17069,22.32389,512,40xL9NL19R,Street Posting Boxes,Street Posting Box No. 215,201-3 Sai Yee Street / Prince Edward Road.,郵筒,編號215郵箱,洗衣街201-3號 / 太子道,YAU TSIM MONG,油尖旺區,MONG KOK,旺角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 4:30,N.A.,N.A.,22.32389,114.17069,,820541,835631,
114.17002,22.31551,513,RWPZFLHPZD,Street Posting Boxes,Street Posting Box No. 213,"581-591 Nathan Road, Chang Sha Street.",郵筒,編號213郵箱,彌敦道581-591號∕長沙街,YAU TSIM MONG,油尖旺區,MONG KOK,旺角,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,N.A.,N.A.,22.31551,114.17002,,819613,835562,
114.16717,22.30712,514,jw2fhLFhH9,Street Posting Boxes,Street Posting Box No. 212,Ferry Street Man Ying Building/Man Ying Street.,郵筒,編號212郵箱,油麻地渡船街文英街文英樓,YAU TSIM MONG,油尖旺區,YAU MA TEI,油麻地,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,N.A.,N.A.,22.30712,114.16717,,818684,835268,
114.22973,22.31891,515,Z5xzxFDolA,Street Posting Boxes,Street Posting Box No. 209,"Hiu Lai Court, 21 Hiu Kwong Street/ Sau Lai Street.",郵筒,編號209郵箱,曉光街21號／曉麗苑／秀麗街,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 4:00,N.A.,N.A.,22.31891,114.22973,,819991,841714,
